id,personaadi,senaryo1,senaryo10,senaryo11,senaryo12,senaryo13,senaryo14,senaryo15,senaryo16,senaryo2,senaryo3,senaryo4,senaryo5,senaryo6,senaryo7,senaryo8,senaryo9
1839.0,Doktor,B,D,C,B,A,B,B,A,D,A,B,C,A,A,E,C
1840.0,Bilgisayar Mühendisi,A,A,A,C,A,A,A,C,D,A,A,B,A,B,B,C
1841.0,Bilgisayar Mühendisi,E,E,D,D,B,B,A,C,B,B,E,A,A,D,B,C
1842.0,Bilgisayar Mühendisi,A,A,A,C,B,A,A,E,D,C,D,C,D,B,A,E
1843.0,Bilgisayar Mühendisi,A,A,A,B,D,C,B,B,C,C,D,A,A,B,A,B
1844.0,Bilgisayar Mühendisi,A,A,A,C,C,A,A,E,D,A,C,C,A,C,B,B
1845.0,Bilgisayar Mühendisi,E,B,D,D,B,E,D,C,B,B,A,C,B,C,C,D
1846.0,Bilgisayar Mühendisi,A,A,D,D,D,A,B,A,B,B,D,A,B,D,A,B
1847.0,Bilgisayar Mühendisi,E,A,A,D,C,C,A,C,B,A,A,B,A,C,C,C
1848.0,Bilgisayar Mühendisi,A,A,B,C,D,E,D,A,D,B,C,A,D,C,B,C
1849.0,Bilgisayar Mühendisi,A,A,A,C,A,E,A,A,B,A,A,A,D,D,B,C
1850.0,Bilgisayar Mühendisi,A,A,D,D,D,A,A,C,D,B,A,C,B,C,B,B
1851.0,Bilgisayar Mühendisi,A,A,D,D,C,A,A,C,D,B,D,B,D,C,B,C
1852.0,Bilgisayar Mühendisi,A,A,A,C,D,E,D,A,D,E,C,C,D,C,B,C
1853.0,Bilgisayar Mühendisi,E,A,D,D,D,A,A,A,B,B,E,A,B,D,C,C
1854.0,Bilgisayar Mühendisi,A,D,D,D,D,E,D,D,D,E,C,C,B,D,A,D
1855.0,Doktor,B,C,C,B,D,A,A,C,A,B,D,A,A,C,B,C
1856.0,Doktor,B,C,A,B,B,C,B,B,A,E,D,A,D,B,A,B
1857.0,Doktor,A,B,E,B,B,A,A,C,A,E,E,B,A,D,B,C
1858.0,Doktor,B,D,C,A,C,B,A,C,A,B,B,B,A,A,B,C
1859.0,Doktor,B,D,A,A,A,A,A,A,D,E,C,A,A,C,A,C
1860.0,Doktor,B,D,A,C,A,B,B,A,D,E,C,C,D,B,A,B
1861.0,Doktor,B,D,C,B,A,C,B,A,D,A,B,A,A,C,B,C
1862.0,Doktor,B,D,C,B,A,B,B,A,D,A,B,C,A,B,E,C
1863.0,Doktor,B,B,C,B,A,C,B,C,D,A,D,C,B,B,E,B
1864.0,Doktor,A,C,E,B,D,C,A,C,A,E,E,A,B,D,C,C
1865.0,Doktor,B,D,C,B,A,A,B,A,D,A,A,A,A,C,B,C
1866.0,Doktor,B,D,A,A,A,A,B,A,D,E,B,A,D,A,A,C
1867.0,Doktor,A,A,A,D,D,E,D,C,A,C,C,C,B,C,A,B
1868.0,Doktor,A,C,A,C,B,A,A,E,D,B,D,C,D,B,A,E
1869.0,Doktor,B,D,A,B,A,B,B,A,D,A,D,A,A,B,E,C
1870.0,Bilgisayar Mühendisi,A,C,A,C,D,A,B,C,D,A,D,C,A,B,B,B
1871.0,Bilgisayar Mühendisi,A,B,D,D,C,E,D,A,B,E,E,B,B,D,C,D
1872.0,Bilgisayar Mühendisi,A,A,A,C,B,A,A,E,D,A,D,C,A,C,B,B
1873.0,Bilgisayar Mühendisi,A,A,A,C,A,E,A,A,B,A,A,C,A,B,B,C
1874.0,Bilgisayar Mühendisi,E,A,D,D,D,A,A,A,B,B,E,B,B,D,C,C
1875.0,Doktor,B,D,C,B,A,B,B,A,D,A,D,C,D,B,B,C
1876.0,Doktor,B,C,B,A,A,C,B,E,A,A,B,E,A,C,B,C
1877.0,Doktor,B,D,C,B,A,B,B,A,D,A,B,C,D,B,C,C
1878.0,Doktor,B,B,D,B,B,B,A,C,A,B,D,A,A,D,B,C
1879.0,Doktor,A,C,A,D,D,A,B,B,C,B,D,A,A,C,C,B
1880.0,Bilgisayar Mühendisi,A,A,D,D,C,B,A,C,D,B,D,B,A,C,B,C
1881.0,Bilgisayar Mühendisi,E,A,D,D,B,E,D,A,B,B,C,A,B,C,C,C
1882.0,Bilgisayar Mühendisi,A,C,A,C,B,A,A,E,D,B,D,C,D,C,B,B
1883.0,Bilgisayar Mühendisi,A,A,B,D,D,E,D,D,D,C,C,C,B,B,A,B
1884.0,Bilgisayar Mühendisi,A,A,A,C,B,A,A,E,B,B,D,C,D,B,B,B
1885.0,Doktor,B,D,C,B,A,B,B,A,D,A,D,A,D,B,C,C
1886.0,Doktor,B,B,C,B,A,C,B,C,D,A,D,C,B,B,E,B
1887.0,Doktor,B,D,A,A,A,B,B,A,D,A,D,A,A,B,E,C
1888.0,Doktor,B,D,A,A,A,C,B,A,D,A,D,A,A,B,E,C
1889.0,Doktor,A,C,A,C,A,A,A,C,D,A,A,C,B,C,A,B
1890.0,Bilgisayar Mühendisi,A,A,D,A,C,D,A,D,B,B,D,C,B,C,A,C
1891.0,Bilgisayar Mühendisi,E,A,A,C,E,A,C,C,D,E,C,A,C,B,A,E
1892.0,Bilgisayar Mühendisi,A,A,D,A,C,C,A,C,D,B,D,C,A,C,C,C
1893.0,Bilgisayar Mühendisi,A,A,C,B,B,D,A,B,D,C,D,A,A,B,A,A
1894.0,Bilgisayar Mühendisi,E,E,B,A,E,A,A,B,D,A,C,A,D,C,A,A
1895.0,Bilgisayar Mühendisi,A,E,D,B,A,B,A,C,B,B,E,E,B,D,C,C
1896.0,Bilgisayar Mühendisi,E,A,B,A,C,A,C,B,D,A,C,A,D,B,A,E
1897.0,Bilgisayar Mühendisi,A,E,D,A,C,A,C,B,D,B,D,C,A,C,A,C
1898.0,Bilgisayar Mühendisi,A,E,D,B,A,A,A,D,B,D,D,C,A,C,C,C
1899.0,Bilgisayar Mühendisi,A,A,D,B,C,C,C,D,D,B,C,C,D,C,C,C
1900.0,Bilgisayar Mühendisi,A,A,C,A,E,A,A,C,B,E,C,A,D,D,A,A
1901.0,Bilgisayar Mühendisi,A,A,C,A,C,A,A,B,D,A,C,A,D,D,A,A
1902.0,Bilgisayar Mühendisi,A,A,D,B,A,B,A,D,B,B,D,B,B,C,A,A
1903.0,Bilgisayar Mühendisi,A,C,D,B,C,A,A,C,D,B,D,A,D,B,C,A
1904.0,Bilgisayar Mühendisi,E,A,D,B,D,A,A,B,D,B,D,C,A,D,C,C
1905.0,Bilgisayar Mühendisi,A,A,D,B,A,C,A,C,D,B,D,C,A,C,A,C
1906.0,Bilgisayar Mühendisi,E,E,C,B,B,D,C,C,D,A,C,A,D,C,A,E
1907.0,Bilgisayar Mühendisi,A,A,D,A,E,A,C,D,D,E,C,A,D,C,A,C
1908.0,Bilgisayar Mühendisi,A,A,C,B,B,A,A,B,D,C,D,A,A,B,A,A
1909.0,Bilgisayar Mühendisi,A,A,D,A,C,B,A,C,B,B,E,C,B,D,C,C
1910.0,Bilgisayar Mühendisi,E,E,D,B,E,C,A,D,D,E,C,E,A,C,A,E
1911.0,Bilgisayar Mühendisi,A,A,D,A,C,B,A,B,B,B,C,C,A,D,A,C
1912.0,Bilgisayar Mühendisi,A,E,C,A,B,A,A,C,D,C,D,A,D,B,A,A
1913.0,Bilgisayar Mühendisi,A,A,D,A,C,B,A,D,B,B,D,C,B,D,A,C
1914.0,Bilgisayar Mühendisi,E,E,D,D,E,C,C,D,D,E,C,C,D,B,C,E
1915.0,Doktor,A,C,A,B,D,B,A,C,D,E,A,A,A,C,C,A
1916.0,Doktor,A,A,C,B,B,B,B,A,D,A,B,B,A,C,C,A
1917.0,Doktor,A,A,C,B,D,A,A,A,D,A,B,E,A,B,C,A
1918.0,Doktor,D,A,C,B,B,A,B,B,D,A,A,C,A,B,B,A
1919.0,Doktor,A,A,A,A,B,B,A,A,D,A,B,B,A,C,C,A
1920.0,Doktor,D,A,C,B,B,A,B,B,D,A,A,C,A,B,B,A
1921.0,Doktor,A,C,A,D,D,B,A,C,D,E,B,A,A,C,A,A
1922.0,Doktor,A,C,A,C,D,B,A,C,D,A,A,A,D,B,B,A
1923.0,Doktor,A,C,C,A,D,C,C,B,D,A,A,A,A,C,C,C
1924.0,Doktor,A,C,C,B,B,D,A,A,D,A,B,B,A,B,A,A
1925.0,Doktor,A,C,C,A,B,B,A,D,D,A,B,C,A,C,C,A
1926.0,Doktor,A,A,C,B,D,A,A,A,D,A,A,B,A,C,B,A
1927.0,Doktor,E,C,A,C,B,D,C,B,D,C,B,A,A,B,A,A
1928.0,Doktor,A,C,C,C,D,C,A,C,D,A,B,A,D,C,A,A
1929.0,Doktor,D,C,A,B,D,B,A,B,A,A,A,C,A,B,B,A
1930.0,Doktor,A,C,A,A,B,B,A,A,D,A,B,B,A,C,B,A
1931.0,Doktor,A,C,C,A,D,B,A,C,D,A,A,C,A,B,C,A
1932.0,Doktor,E,A,C,B,B,A,B,B,D,A,B,C,A,C,B,A
1933.0,Doktor,D,A,C,A,B,A,A,A,A,A,A,C,A,B,C,A
1934.0,Doktor,A,C,A,C,D,B,A,C,D,A,A,A,A,C,A,A
1935.0,Doktor,A,C,A,A,D,B,A,C,D,E,B,A,A,C,C,A
1936.0,Doktor,A,A,C,A,D,C,A,C,D,A,A,A,D,B,B,A
1937.0,Doktor,A,C,A,C,D,A,A,B,D,A,B,A,A,C,C,A
1938.0,Doktor,A,C,A,C,D,B,A,C,D,E,A,A,D,C,B,A
1939.0,Bilgisayar Mühendisi,E,A,B,A,E,A,A,B,D,A,C,A,D,C,A,A
1940.0,Bilgisayar Mühendisi,A,A,D,B,A,C,A,B,B,B,E,C,A,D,C,C
1941.0,Bilgisayar Mühendisi,A,A,A,C,E,A,C,C,D,C,D,A,D,B,A,E
1942.0,Bilgisayar Mühendisi,A,A,C,B,B,D,A,B,D,C,D,A,A,B,A,A
1943.0,Bilgisayar Mühendisi,E,E,B,A,C,A,C,B,D,A,C,A,D,B,A,E
1944.0,Bilgisayar Mühendisi,A,E,D,B,A,A,A,D,B,B,D,C,A,D,C,C
1945.0,Bilgisayar Mühendisi,A,A,C,A,C,A,A,C,D,B,D,A,A,D,A,A
1946.0,Bilgisayar Mühendisi,A,A,D,B,A,B,C,D,D,B,C,C,B,C,A,A
1947.0,Bilgisayar Mühendisi,A,E,D,A,E,C,A,C,D,B,C,C,A,C,A,C
1948.0,Bilgisayar Mühendisi,E,A,C,A,C,A,A,B,D,A,C,A,D,D,A,A
1949.0,Bilgisayar Mühendisi,A,E,D,A,C,A,C,B,D,B,C,C,D,C,A,C
1950.0,Bilgisayar Mühendisi,A,E,B,A,E,C,A,D,D,E,C,A,D,C,A,C
1951.0,Bilgisayar Mühendisi,A,A,D,A,E,A,A,D,D,B,C,A,D,C,A,C
1952.0,Bilgisayar Mühendisi,A,A,D,B,A,B,C,B,D,B,D,C,A,C,A,C
1953.0,Bilgisayar Mühendisi,E,E,D,D,E,C,C,D,D,E,C,E,D,B,C,E
1954.0,Doktor,A,C,A,A,D,B,A,A,D,A,B,B,A,C,B,A
1955.0,Doktor,A,A,C,A,D,A,A,A,D,A,B,B,A,C,B,A
1956.0,Doktor,A,A,A,A,D,A,A,B,D,A,B,B,A,C,B,A
1957.0,Doktor,A,A,A,A,D,B,A,A,D,A,B,B,A,C,B,A
1958.0,Doktor,A,C,A,A,D,A,A,C,D,E,B,A,A,C,A,A
1959.0,Doktor,A,C,C,A,D,A,A,C,D,A,B,C,A,C,A,A
1960.0,Doktor,A,A,C,A,D,B,A,C,D,A,A,C,A,C,B,A
1961.0,Doktor,A,A,C,A,D,A,A,A,D,A,B,C,A,C,B,A
1962.0,Doktor,A,A,C,A,D,A,A,B,D,A,B,C,A,B,B,A
1963.0,Doktor,A,A,A,B,D,A,A,A,D,A,B,E,A,B,C,A
1964.0,Doktor,A,C,C,A,D,A,A,B,D,A,B,C,A,C,B,A
1965.0,Doktor,A,A,C,A,D,A,A,C,D,E,B,A,D,C,B,A
1966.0,Doktor,E,C,C,C,D,D,C,B,D,C,B,A,A,B,A,A
1967.0,Doktor,A,C,A,B,D,A,A,C,D,A,B,A,A,C,C,A
1968.0,Doktor,E,A,A,C,B,D,A,B,D,A,A,C,D,B,C,A
1969.0,Bilgisayar Mühendisi,A,A,C,B,B,A,C,B,D,C,D,A,D,B,A,A
1970.0,Bilgisayar Mühendisi,A,A,D,B,A,C,A,D,D,B,D,E,A,C,A,C
1971.0,Bilgisayar Mühendisi,E,E,B,A,C,A,C,B,D,A,C,A,D,B,A,E
1972.0,Bilgisayar Mühendisi,A,A,C,B,A,B,A,B,B,A,D,C,A,D,A,A
1973.0,Bilgisayar Mühendisi,A,A,D,B,A,C,A,B,D,B,D,C,A,C,A,C
1974.0,Doktor,A,C,A,C,D,B,A,C,D,A,A,A,D,B,B,A
1975.0,Doktor,A,C,C,B,D,A,A,C,D,A,B,A,A,C,A,A
1976.0,Doktor,A,A,A,A,B,D,A,A,D,A,B,A,D,B,B,A
1977.0,Doktor,A,A,C,B,B,A,A,B,B,A,A,C,A,C,A,A
1978.0,Doktor,E,A,C,A,B,A,A,B,D,A,C,A,A,C,A,C
1979.0,Bilgisayar Mühendisi,A,E,D,A,E,A,A,D,D,B,C,A,D,C,A,C
1980.0,Bilgisayar Mühendisi,A,A,D,A,C,B,A,D,B,B,D,C,B,D,A,C
1981.0,Bilgisayar Mühendisi,A,A,D,A,C,A,C,B,D,B,C,C,A,C,A,C
1982.0,Bilgisayar Mühendisi,E,A,D,D,E,C,C,D,D,E,C,C,D,B,C,E
1983.0,Bilgisayar Mühendisi,A,E,D,A,C,A,C,B,D,B,D,C,A,C,A,C
1984.0,Doktor,A,A,C,A,D,A,A,B,D,A,B,D,A,C,C,A
1985.0,Doktor,A,A,C,A,D,B,A,B,D,A,A,C,A,C,B,A
1986.0,Doktor,A,C,C,C,D,B,A,C,D,A,B,A,D,B,B,A
1987.0,Doktor,A,A,C,B,D,A,A,A,D,A,B,C,A,C,B,A
1988.0,Doktor,E,A,C,C,B,A,A,B,D,A,C,A,D,C,A,C
1989.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
1990.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,D,C,A,C,C,B,A,C
1991.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
1992.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,D,C,A,C,C,B,A,C
1993.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
1994.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
1995.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
1996.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
1997.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
1998.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
1999.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
2000.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
2001.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
2002.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,D,C,A,C,C,B,A,C
2003.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
2004.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
2005.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
2006.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
2007.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
2008.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
2009.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
2010.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,D,C,A,C,C,B,A,C
2011.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
2012.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
2013.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
2014.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2015.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2016.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2017.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2018.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2019.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2020.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2021.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2022.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2023.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2024.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2025.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2026.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2027.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2028.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2029.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2030.0,Doktor,A,E,B,C,A,D,B,A,D,A,B,A,C,C,E,C
2031.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2032.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2033.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2034.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2035.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2036.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2037.0,Doktor,A,E,B,C,A,D,B,A,D,A,B,A,C,C,E,C
2038.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2039.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
2040.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
2041.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,D,C,A,C,C,B,A,C
2042.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
2043.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
2044.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
2045.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
2046.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
2047.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
2048.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
2049.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
2050.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
2051.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
2052.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
2053.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
2054.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2055.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2056.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2057.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2058.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2059.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2060.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2061.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2062.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2063.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2064.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2065.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2066.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2067.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2068.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2069.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,D,C,A,C,C,B,A,C
2070.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
2071.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
2072.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
2073.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
2074.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2075.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2076.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2077.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2078.0,Doktor,A,E,B,C,A,D,B,A,D,A,B,A,C,C,E,C
2079.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
2080.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
2081.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
2082.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
2083.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,B,C,A,C,C,B,A,C
2084.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2085.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2086.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2087.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2088.0,Doktor,A,E,A,C,A,D,B,A,D,A,B,A,C,C,E,C
2089.0,Bilgisayar Mühendisi,A,E,C,C,A,C,B,D,B,B,B,A,C,B,A,C
2090.0,Bilgisayar Mühendisi,A,C,A,E,A,D,C,A,C,C,D,A,C,A,E,B
2091.0,Bilgisayar Mühendisi,E,C,A,C,A,D,B,D,B,B,E,C,A,B,A,C
2092.0,Bilgisayar Mühendisi,A,C,A,C,A,D,C,A,B,B,D,A,C,B,D,D
2093.0,Bilgisayar Mühendisi,A,E,A,C,A,C,B,D,B,A,E,A,A,B,A,D
2094.0,Bilgisayar Mühendisi,A,E,A,B,A,C,A,D,A,D,E,E,A,A,A,D
2095.0,Bilgisayar Mühendisi,E,E,A,C,A,C,B,D,B,A,E,C,A,B,A,C
2096.0,Bilgisayar Mühendisi,E,E,A,E,A,C,C,D,B,A,E,C,A,B,A,C
2097.0,Bilgisayar Mühendisi,E,B,D,E,D,C,C,D,D,B,B,C,C,B,A,C
2098.0,Bilgisayar Mühendisi,E,E,A,B,D,C,B,D,D,B,E,C,A,B,A,C
2099.0,Bilgisayar Mühendisi,E,E,A,B,D,C,A,D,D,A,E,C,A,B,A,C
2100.0,Bilgisayar Mühendisi,E,E,A,C,A,C,C,D,B,A,E,C,A,B,D,C
2101.0,Bilgisayar Mühendisi,E,E,A,D,A,C,A,D,B,A,E,C,A,B,A,C
2102.0,Bilgisayar Mühendisi,A,B,D,E,A,C,C,C,C,D,B,A,C,A,A,E
2103.0,Bilgisayar Mühendisi,E,E,A,B,D,C,A,D,D,B,E,C,A,B,A,C
2104.0,Bilgisayar Mühendisi,E,E,B,C,A,C,B,D,B,B,B,C,C,B,A,C
2105.0,Bilgisayar Mühendisi,E,E,A,E,D,C,C,D,D,A,E,C,A,B,A,C
2106.0,Bilgisayar Mühendisi,A,E,A,C,A,C,B,D,B,A,E,A,A,B,A,D
2107.0,Bilgisayar Mühendisi,E,C,A,C,A,D,C,D,B,B,E,C,A,B,D,C
2108.0,Bilgisayar Mühendisi,A,E,A,D,A,C,A,D,A,D,E,E,A,B,A,D
2109.0,Bilgisayar Mühendisi,A,D,A,C,A,C,A,D,B,B,E,E,A,B,A,D
2110.0,Bilgisayar Mühendisi,E,E,A,C,A,C,B,D,B,A,E,C,A,B,A,C
2111.0,Bilgisayar Mühendisi,E,B,C,B,D,C,B,D,D,B,B,C,C,B,A,C
2112.0,Bilgisayar Mühendisi,E,E,A,C,A,C,B,D,B,B,E,C,A,B,A,C
2113.0,Bilgisayar Mühendisi,A,B,C,B,A,C,B,D,B,D,B,A,C,A,A,E
2114.0,Doktor,E,E,A,B,D,C,B,D,D,B,E,C,A,B,A,C
2115.0,Doktor,A,E,A,C,A,C,B,D,B,B,E,A,A,B,A,C
2116.0,Doktor,A,E,A,B,A,C,A,D,A,D,E,E,A,A,A,E
2117.0,Doktor,E,E,A,B,D,C,B,D,D,B,E,C,A,B,A,C
2118.0,Doktor,A,E,A,C,A,C,B,D,B,B,E,A,A,B,A,C
2119.0,Doktor,A,E,A,E,A,C,C,C,C,D,E,A,A,B,A,D
2120.0,Doktor,E,E,A,E,B,C,C,D,D,B,E,C,A,B,A,C
2121.0,Doktor,A,B,C,B,A,C,B,D,B,D,B,A,C,A,A,E
2122.0,Doktor,E,E,A,B,D,C,B,D,D,B,E,C,A,B,A,C
2123.0,Doktor,A,E,A,B,A,C,B,D,A,A,E,A,A,A,A,E
2124.0,Doktor,A,E,A,B,A,C,B,D,A,D,E,A,A,A,A,E
2125.0,Doktor,A,E,A,B,A,C,B,D,A,D,E,A,A,A,A,E
2126.0,Doktor,A,E,A,E,A,C,C,C,C,A,E,A,A,A,A,E
2127.0,Doktor,A,B,C,B,C,C,B,E,B,A,B,A,C,A,A,E
2128.0,Doktor,A,E,A,B,A,C,B,D,A,A,E,A,A,A,A,E
2129.0,Doktor,B,B,C,B,A,C,B,D,B,E,B,A,C,A,A,E
2130.0,Doktor,A,E,A,E,A,C,C,C,C,A,E,A,A,A,A,E
2131.0,Doktor,A,E,A,B,A,C,B,D,A,D,E,A,A,A,A,E
2132.0,Doktor,E,E,A,C,A,C,B,D,B,A,E,C,A,B,A,C
2133.0,Doktor,A,B,D,E,A,C,C,C,C,D,B,A,C,A,A,E
2134.0,Doktor,A,E,A,B,A,C,A,D,A,D,E,E,A,A,A,E
2135.0,Doktor,E,E,A,C,A,C,A,D,B,A,E,C,A,B,A,C
2136.0,Doktor,A,E,A,B,A,C,B,D,A,D,E,A,A,A,A,E
